2.4421,3.7389,3.0895,1.5004,0.65316,2.0006,1.791,2.5872,0.61431,5.6087,0.69226,7.1272,1.1738,2.9309,1.5913,2.0022,0.4005,2.5795,1.2592,2.6905,0.90193,3.2432,0.46802,4.3792,2.0668,2.7596,0.52194,7.6235,0.74894,9.247,1.3819,3.1569,0.46826,8.0851,0.43776,9.693,1.9552,11.237,0.7939,14.637,0.174,16.616,2.2812,9.079,0.68709,14.488,0.25126,16.534,1.5856,3.7532,0.48839,8.9438,0.42247,10.932,2.3324,3.3834,1.2867,3.2745,0.68937,4.4423,0.97225,2.4998,1.0272,2.651,0.38894,3.3802,2.3305,4.265,4.4053,1.1533,0.54642,1.4972,2.3589,2.5174,0.70895,5.4479,0.93705,6.8782,13.855,10.055,11.1,1.6697,1.3779,2.1541
3.6853,1.5451,0.3138,13.647,2.3852,16.668,3.8845,1.353,0.3659,11.746,2.871,14.314,2.0069,1.1479,0.23525,10.348,1.7484,13.41,2.8037,1.2245,0.34561,9.5556,2.2897,11.655,3.245,1.6054,0.67533,5.9152,2.0213,7.1822,3.5402,2.1834,0.40553,12.035,1.6214,14.114,3.9747,5.1765,0.61424,13.149,0.76784,14.898,3.1104,3.3563,0.4624,12.083,0.92675,13.985,254.27,94.31,22.955,13.71,2.6961,15.185,2.8982,1.3633,0.53654,6.6846,2.1259,7.9426,2.9376,1.59,0.40098,9.2723,1.8475,11.291,4.1438,1.9536,0.35532,14.104,2.1211,17.16,16.76,3.4053,0.56272,30.317,4.9215,35.834,6.6168,2.4366,0.49775,15.211,2.7156,18.189
3.4851,1.5317,0.25701,15.914,2.2753,19.52,28.508,7.3683,1.0004,29.815,3.8691,35.864,1.8887,1.785,0.22557,13.851,1.0581,16.287,2.4622,1.3107,0.18765,16.693,1.8786,20.106,2.0463,2.3502,0.22552,16.424,0.8707,19.495,2.2344,3.2284,0.29929,15.116,0.69211,18.253,2.42,4.3864,0.40153,15.204,0.5517,16.951,2.7526,3.6507,0.37058,15.457,0.754,17.279,1.8914,1.8811,0.25851,11.759,1.0055,14.593,2.4693,3.0745,0.30621,15.79,0.80318,18.105,1.7385,1.6356,0.20013,14.133,1.0629,16.86,1.0922,1.1069,0.15488,11.682,0.98666,14.198,4.5177,2.3253,0.3432,16.594,1.9428,19.939,3.7895,2.2374,0.32161,15.347,1.6937,18.74
1.3768,0.57662,0.1786,8.7567,2.3877,10.938,3.6882,1.0431,0.31673,12.123,3.5358,14.938,1.9473,0.63968,0.20996,10.079,3.0441,12.321,1.2939,0.47031,0.18127,7.5625,2.7512,9.7326,1.6898,0.66127,0.20838,9.2023,2.5554,11.283,1.2984,0.55396,0.17867,8.6271,2.3438,10.367,1.7,0.86643,0.30776,7.1233,1.962,8.3389,1.5464,0.83161,0.30288,6.4927,1.8596,7.8514,1.1201,0.60105,0.23436,5.8764,1.8635,7.3438,1.3882,0.74566,0.22597,7.6782,1.8617,9.4429,1.8623,0.67844,0.2006,10.114,2.745,12.666,3.3407,0.87683,0.22092,15.574,3.81,19.09,4.9254,1.2422,0.36514,13.635,3.965,16.891,5.6162,1.2099,0.35243,15.676,4.642,19.369
3.5087,2.0307,0.32311,13.874,1.7278,17.144,8.3116,4.186,0.92338,10.466,1.9856,13.535,3.0373,2.7772,0.37312,12.747,1.0937,15.583,3.5817,2.4114,0.71957,6.2467,1.4853,8.3288,4.361,5.4401,0.62878,12.809,0.80165,15.587,7.5547,7.5162,0.5574,23.573,1.0051,27.038,6.2358,10.329,0.67492,21.841,0.60371,24.543,5.1069,8.1769,0.57412,19.625,0.62455,23.138,5.7254,5.113,0.50596,18.352,1.1198,21.421,4.8915,5.1451,2.5877,3.0885,0.95071,3.8785,4.0083,2.5784,0.50298,10.576,1.5546,13.095,10.163,6.7722,1.1194,13.25,1.5007,15.129,9.9335,5.1161,0.97429,12.413,1.9416,15.447,8.0535,3.9687,0.49336,19.511,2.0293,24.368
1.1832,0.59231,0.13757,9.9246,1.9976,12.906,1.4167,0.84797,0.44145,4.09,1.6706,5.13,1.03,0.54887,0.12978,9.4491,1.8765,12.165,2.8702,1.9958,0.61278,6.3759,1.4381,7.9407,0.95814,1.06,0.35695,4.2279,0.90394,5.6538,0.85342,1.5265,0.27854,6.7822,0.55906,8.5444,0.52441,1.1659,0.14377,9.623,0.44977,11.758,0.6081,1.7121,0.16323,11.761,0.35518,14.215,0.79995,0.89637,0.15524,8.7819,0.89244,10.927,0.9431,1.143,0.27349,6.2401,0.82512,7.6277,0.3392,0.41159,0.17865,3.3278,0.82411,4.2024,0.36757,0.36824,0.093289,6.0641,0.99818,7.8875,2.8863,1.391,0.8331,4.169,2.0749,5.1342,0.78415,0.79386,0.13171,9.6415,0.98776,11.981
1.2088,0.56358,0.32386,4.5481,2.1449,5.4726,1.7295,0.91354,0.30124,7.1601,1.8932,8.7738,4.8487,2.4878,0.83789,7.4902,1.949,8.7559,0.95922,0.58444,0.27217,4.5283,1.6413,5.6717,1.3638,0.7163,0.26244,6.7373,1.9039,7.926,1.2564,0.7963,0.34778,5.1991,1.5778,5.9023,1.1215,1.1666,0.52164,3.983,0.96134,4.3865,1.2187,2.3695,0.67713,4.8307,0.5143,5.2991,1.014,1.0962,0.44828,4.0947,0.92501,4.7074,1.1148,0.99211,0.50161,3.3888,1.1237,4.2003,0.95432,0.59003,0.4483,2.7501,1.6174,3.4449,0.91179,0.61084,0.32547,3.8248,1.4927,4.6783,4.6463,1.5842,0.701,7.2085,2.9329,8.8881,1.1573,0.68555,0.54333,2.741,1.6881,3.3917
3.4672,2.5724,0.35267,14.908,1.3478,17.125,2.1401,1.3785,0.24872,11.965,1.5525,14.147,2.2642,2.26,0.28245,14.256,1.0018,16.018,8.2333,4.7266,0.83919,13.787,1.7419,15.443,1.9619,1.4265,0.35013,8.3164,1.3753,9.6773,2.0388,3.0617,0.37119,12.087,0.6659,13.741,2.3373,9.6891,0.47372,23.312,0.24123,25.387,2.6929,9.4455,0.42171,26.046,0.2851,28.784,2.1716,2.2902,0.33897,11.471,0.94823,13.163,1.9509,1.6463,0.53134,5.8495,1.1851,6.7701,1.0845,1.41,0.47108,4.5587,0.76913,5.2953,1.7172,2.399,0.24828,14.642,0.71583,16.579,1.9012,1.426,0.2261,12.427,1.3332,14.715,2.7616,2.4815,0.30701,14.8,1.1129,17.078
3.573,0.8764,0.21293,16.785,4.0769,20.896,5.542,1.0847,0.45256,11.233,5.1094,14.642,0.71062,0.39294,0.18579,4.914,1.8084,5.9399,0.85752,0.44778,0.22834,4.3515,1.9151,5.7165,1.11,1.0395,0.33456,5.0164,1.0678,6.425,1.6204,0.89631,0.24507,8.3267,1.8079,10.269,1.4383,0.95193,0.35274,5.3246,1.5109,6.7763,1.6979,0.89658,0.3316,6.2856,1.8938,7.8241,1.5747,0.69454,0.23016,7.7959,2.2672,9.859,1.5768,0.82316,0.25915,7.6441,1.9156,9.2607,1.0719,0.55619,0.21874,5.8951,1.9272,7.4429,0.6699,0.29198,0.11652,6.3549,2.2943,8.255,1.5596,0.6337,0.25046,6.8392,2.4611,8.7571,2.7695,0.87554,0.2236,13.291,3.1632,16.302
1.16,0.61944,0.25289,5.7852,1.8727,7.0365,1.6036,0.76801,0.3496,5.388,2.088,6.7839,1.6111,0.60489,0.26916,6.7372,2.6635,8.233,0.82227,0.45606,0.19378,5.2121,1.803,6.5969,1.5556,0.69966,0.3663,5.0392,2.2234,6.157,1.1031,0.75674,0.3087,4.9511,1.4577,6.0248,1.6697,1.1024,0.39179,5.8109,1.5147,7.0754,1.1938,1.1361,0.41918,4.433,1.0508,5.5584,0.98881,0.7735,0.22232,6.3266,1.2784,7.927,1.0407,0.73953,0.48702,2.9482,1.4073,3.6554,1.1219,0.51791,0.21082,6.2377,2.1662,7.7781,1.3875,0.66865,0.31856,5.3149,2.0751,6.4546,1.369,0.61328,0.25645,6.2107,2.2324,7.7298,1.2667,0.71634,0.26363,6.0306,1.7683,7.522
5.1594,15.568,0.64329,28.241,0.33142,32.22,3.7108,9.2685,0.47299,23.531,0.40037,27.441,5.461,8.2939,0.5905,20.733,0.65844,23.294,3.8732,7.6761,0.69439,13.659,0.50457,16.632,4.5487,6.8763,0.49952,20.397,0.6615,22.872,7.8096,23.41,0.76863,36.947,0.33361,40.617,7.9479,27.194,0.81028,39.139,0.29226,43.37,8.0969,25.745,0.7869,39.719,0.3145,43.006,5.8849,13.714,0.59206,29.667,0.42913,33.102,5.0179,9.2556,0.57026,22.393,0.54215,25.03,4.2951,4.6417,0.55993,13.859,0.92533,15.96,5.5186,11.294,1.0206,14.694,0.48861,16.474,16.429,18.078,1.4405,20.611,0.9088,23.955,11.525,16.87,1.3887,17.118,0.68317,20.448
1.0691,0.44606,0.20558,6.1123,2.3967,7.3702,1.4426,0.52017,0.24667,6.3008,2.7734,7.9574,0.78818,0.42809,0.23849,3.9122,1.8412,5.0999,1.6542,0.61867,0.32286,5.6577,2.6739,7.04,0.58432,0.38742,0.19384,3.8092,1.5082,5.013,0.59207,0.43312,0.21268,4.2052,1.367,4.8204,0.85874,0.6637,0.29711,4.5458,1.2939,5.1241,1.1479,0.88387,0.34962,5.2502,1.2988,5.8115,2.733,0.65822,0.29032,9.751,4.1521,11.681,0.98628,0.49245,0.21379,5.805,2.0028,6.9168,0.50778,0.30956,0.19725,3.2803,1.6403,4.1436,0.99385,0.50161,0.25902,4.8718,1.9813,5.7734,1.1325,0.42735,0.22184,5.7492,2.6501,7.0318,2.2532,0.69861,0.2988,8.1401,3.2252,9.8787
1.3253,0.96048,0.2304,8.2758,1.3799,9.921,1.7996,1.6431,0.22965,12.237,1.0953,14.991,1.0589,0.80557,0.20914,7.3146,1.3144,8.9148,1.2388,1.2429,0.19883,10.079,0.9967,12.482,1.7437,2.8988,0.27278,14.733,0.60151,17.019,1.3878,1.9736,0.44141,6.7981,0.70318,7.6151,1.9652,1.4388,0.39066,7.485,1.3658,8.7135,2.0073,1.7105,0.38498,8.2774,1.1735,9.657,3.4604,4.5657,0.9346,7.682,0.75791,8.5878,0.96984,1.4731,0.24488,8.3337,0.65836,9.9763,2.5359,1.4625,0.28278,11.963,1.7339,14.14,0.72708,0.52433,0.1467,6.8888,1.3867,8.5305,1.4004,1.2708,0.23697,9.5402,1.102,11.272,1.0707,0.7256,0.18915,7.4532,1.4756,9.4968
1.3094,1.1985,0.28731,6.9356,1.0925,8.7288,0.99721,0.8165,0.31774,4.4656,1.2213,5.7082,0.69073,0.5601,0.1443,6.2914,1.2332,8.6681,1.0813,0.59021,0.23701,5.2156,1.8321,7.0528,0.86605,0.99119,0.41509,3.5076,0.87375,4.4743,0.77668,0.90887,0.17341,7.6604,0.85455,9.7199,0.8866,1.4541,0.25458,7.3405,0.60972,9.1944,1.0376,2.507,0.24938,11.162,0.41387,14.213,0.90559,1.1559,0.20543,7.7421,0.78342,10.035,0.77326,0.73436,0.2414,4.7605,1.053,6.2454,0.53855,0.55123,0.23595,3.3726,0.97698,4.6188,0.57641,0.58734,0.15412,5.5241,0.98138,7.5507,0.87324,0.65197,0.29745,3.9213,1.3394,5.1277,1.0869,1.0605,0.2445,6.8361,1.0249,8.7824
11.159,4.4836,1.2193,10.987,2.4888,12.829,1.2972,0.69447,0.28406,5.3657,1.8679,7.0116,1.8134,0.953,0.31128,7.0396,1.9029,8.8873,1.2992,0.70944,0.39701,3.9259,1.8313,5.0595,1.5224,1.3196,0.68512,3.3368,1.1537,4.1481,2.7666,1.7429,0.57483,6.5394,1.5873,7.8449,1.4912,1.4674,0.45538,5.5682,1.0162,6.4972,2.6603,2.0128,0.52853,7.2112,1.3217,8.8418,1.5104,1.3199,0.43041,5.264,1.1443,6.5756,1.3975,1.1137,0.61319,3.1531,1.2548,4.0954,2.5354,1.2118,1.3512,2.0849,2.0923,2.7734,1.8111,0.8277,0.32018,6.3565,2.1881,8.2416,1.4801,0.93062,0.59671,3.0158,1.5904,4.04,8.6267,2.0539,0.8444,10.237,4.2001,12.649
6.2243,1.4176,0.58532,9.9932,4.3907,13.056,5.3764,1.4388,0.58155,9.3383,3.7368,11.719,1.6264,0.7567,0.22308,8.3442,2.1493,10.682,1.268,0.75376,0.43445,3.6458,1.6823,4.6536,4.3274,1.1687,0.2723,16.125,3.7027,20.184,6.1869,1.6831,0.32769,19.862,3.676,24.016,6.0211,3.183,0.43154,18.038,1.8917,21.328,4.8233,2.9862,0.34839,18.865,1.6152,22.416,6.4702,1.8654,0.31994,21.781,3.4686,26.054,5.0762,1.3629,0.28761,18.5,3.7247,22.388,1.4115,0.87302,0.43688,3.9188,1.6168,5.2292,1.8818,0.78303,0.2386,8.689,2.4033,11.169,6.6567,1.58,0.49341,13.263,4.2132,16.693,18.189,2.7985,0.89775,18.211,6.4997,23.378
1.7652,0.87319,0.29119,7.167,2.0215,9.0606,7.8319,3.0954,1.3204,6.4958,2.5302,8.2755,2.4749,0.94865,0.30515,8.7039,2.6089,11.219,1.2954,1.2306,0.48923,3.8622,1.0526,5.1632,2.0661,1.9342,1.1883,2.6365,1.0682,3.3663,1.5771,1.5276,0.41765,6.4716,1.0324,7.4338,1.3652,1.6646,0.44412,5.9975,0.82014,6.8219,1.3466,1.7456,0.49158,5.5685,0.77139,6.2903,1.1679,0.78706,0.27333,5.8185,1.4839,7.1524,4.4201,2.0818,1.4242,3.4991,2.1232,4.5652,1.2218,1.1968,0.67092,2.717,1.021,3.6049,3.4801,1.1384,0.38789,9.4684,3.0571,11.907,1.873,1.7363,0.67484,4.3992,1.0787,5.3484,2.3446,0.99049,0.31695,8.5837,2.3671,10.522
20.531,7.6465,2.207,10.208,2.685,12.767,147.96,34.75,7.713,18.57,4.2578,23.688,1.8331,0.70794,0.23068,8.878,2.5894,11.016,1.8097,0.75104,0.23849,8.5068,2.4096,10.738,1.6717,0.78318,0.23033,8.3657,2.1345,10.658,1.8128,0.97378,0.26065,8.8151,1.8616,10.691,2.2835,2.0609,0.33227,11.004,1.108,13.075,2.3591,1.8793,0.31798,11.061,1.2553,13.329,1.7326,0.85968,0.23012,9.0505,2.0154,11.265,2.2413,0.85745,0.28706,8.6495,2.614,10.795,1.6807,0.71838,0.2617,7.0768,2.3396,9.1674,3.7072,1.1573,0.30806,12.666,3.2032,15.791,2.6097,1.0227,0.32187,8.9967,2.5518,11.285,5.436,1.2111,0.40093,13.242,4.4887,16.579
23.36,2.0863,0.34146,60.83,11.197,74.523,4.1335,1.2192,0.2797,15.082,3.3903,19.137,1.3836,0.8887,0.21807,8.5798,1.5568,10.42,1.2618,0.93566,0.23058,7.4914,1.3485,9.5303,4.035,1.3614,0.55918,7.8663,2.9638,9.6505,4.0103,1.527,0.30841,14.781,2.6263,17.954,4.0964,2.5947,0.39059,14.528,1.5787,17.131,5.031,3.9106,0.44817,17.02,1.2865,19.952,4.2165,1.2744,0.2801,15.821,3.3085,19.603,4.288,1.175,0.33136,13.427,3.6495,16.486,0.94457,0.62832,0.19009,6.4048,1.5033,8.2743,1.1724,0.8203,0.19332,8.4229,1.4292,10.307,3.1677,1.1031,0.26709,12.57,2.8716,15.99,10.83,1.6091,0.30144,33.533,6.7303,41.264
0.81842,0.43147,0.33387,2.8545,1.8968,3.7436,2.0696,0.97067,0.42893,5.5887,2.1322,7.0882,0.62798,0.29136,0.16597,4.2958,2.1553,5.5391,4.2245,1.1964,0.45393,9.4916,3.531,11.942,1.4763,1.1437,0.60846,3.4506,1.2908,4.3059,0.90848,1.2302,0.54345,3.0788,0.73848,3.9354,0.99363,1.9491,1.0086,2.2097,0.50979,2.9176,0.84267,0.81576,0.44948,2.8623,1.033,3.6897,0.75007,0.82125,0.42474,2.9073,0.91333,3.6995,2.5928,1.3763,0.54275,5.9679,1.884,7.3129,0.85257,0.45404,0.2237,4.421,1.8777,5.841,1.2453,0.59356,0.20413,6.9058,2.098,9.0083,1.8224,0.66972,0.3216,5.9768,2.7212,7.7493,1.9454,0.76952,0.43833,4.8174,2.528,6.1937
1.1256,0.67887,0.26519,5.4518,1.6581,6.8045,1.0385,0.56456,0.23047,5.3376,1.8395,6.9556,1.2086,0.69723,0.35984,4.0938,1.7335,5.2964,0.95014,0.6033,0.28658,4.1242,1.5749,5.4207,54.354,16.89,5.1992,11.757,3.218,13.703,1.2455,0.87923,0.3692,4.5606,1.4166,5.7551,2.9569,2.132,0.56235,7.3786,1.3869,9.0495,1.0668,1.5941,0.32514,6.7541,0.66921,8.1838,0.97153,0.73912,0.30084,4.535,1.3144,5.6862,1.0854,0.85749,1.5111,1.0485,1.2658,1.2857,1.1397,0.63087,0.22726,6.0525,1.8065,7.7909,1.6986,0.74764,0.31877,6.2804,2.272,7.674,1.7115,0.64641,0.25974,7.0219,2.6477,9.0779,1.4056,0.88863,0.3423,5.5543,1.5818,6.7024
0.89838,1.3334,0.16263,10.799,0.67377,13.723,0.76283,0.67482,0.19658,5.6437,1.1304,7.3133,1.4351,1.1275,0.23775,8.2921,1.2728,10.778,0.67304,0.55224,0.16789,5.658,1.2187,7.2981,1.226,1.5617,0.6504,3.4549,0.78507,4.2862,1.3702,1.9825,0.24444,11.078,0.69113,13.716,3.4731,3.4182,0.40133,14.076,1.0161,17.171,1.0123,2.1013,0.22768,11.001,0.48176,13.675,1.021,0.8689,0.24016,6.0501,1.175,7.869,1.2374,1.5904,1.4091,1.6341,0.77805,2.0068,0.90814,0.64729,0.1636,7.2748,1.403,9.5077,1.2987,1.6131,0.2138,10.807,0.80507,13.62,1.0646,0.93357,0.22461,6.8951,1.1404,8.8963,0.86888,1.5312,0.15795,11.749,0.56746,15.195
0.74912,0.66234,0.13626,7.533,1.131,10.359,0.55752,0.57433,0.13342,6.2489,0.97073,8.4832,0.55273,0.43397,0.10979,6.4039,1.2737,8.9869,0.49282,0.82485,0.13925,6.8272,0.59747,9.4627,0.51412,0.71047,0.15464,5.7623,0.72363,7.9192,0.5978,0.63493,0.18777,5.1001,0.94152,6.5652,0.78615,0.61555,0.16319,6.5592,1.2772,8.5895,0.42937,0.33407,0.1026,5.5813,1.2852,7.4411,0.61878,0.63702,0.15143,6.3458,0.97136,8.2929,0.52355,0.55516,0.14299,5.5135,0.94306,7.5437,0.46613,0.71342,0.16365,5.1864,0.65338,7.2078,0.70698,0.7161,0.15041,6.9305,0.98727,9.4613,0.6398,0.70453,0.3303,3.0016,0.90812,4.0701,0.7805,0.67996,0.17017,6.3329,1.1479,8.5822
0.80891,0.32763,0.21439,4.0774,2.4689,5.3014,1.1972,0.49539,0.30132,4.3897,2.4167,5.6172,0.67946,0.30174,0.14965,5.1888,2.2518,6.5567,0.55463,0.32934,0.21518,3.2164,1.6841,4.108,0.9898,0.4998,0.23039,5.3216,1.9804,6.4656,0.64734,0.52671,0.26196,3.8045,1.229,4.4817,0.83737,0.62178,0.3448,3.6657,1.3467,4.2319,0.77243,0.49387,0.25873,4.1324,1.564,4.8943,0.51045,0.37262,0.22581,3.2726,1.3699,3.9107,0.70309,0.43192,0.26891,3.4239,1.6278,4.2208,0.53816,0.32337,0.22071,3.0293,1.6642,3.9034,1.3262,0.65991,0.28644,5.4542,2.0096,6.9336,0.82811,0.36654,0.25589,3.7251,2.2593,4.6685,0.9597,0.33996,0.25955,3.8314,2.823,5.0073
